gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,1,1.5729808767233588,1,0,-1.4710789550659844,-0.34358633201709715,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,1,0.18848851024232702,1,1,0.7989357471609396,0.4680137650653087,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0,-1.2774445836787656,1,0,-0.6518130339840859,-0.9858604249354307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,-1.2367242199587352,1,0,0.1774236690988095,-0.9432862732891748,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,0,-1.0331224013585834,1,1,0.5430190091353566,-0.7513717036920632,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,1,0,0,1.4915401492832983,1,0,0.31036742911209936,1.2138114298364289,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0
1,0,0,0,-0.5444780367182193,1,1,0.44829658012588774,-0.3479981612032377,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.5444780367182193,1,1,1.3905354792200795,-0.15233353679790662,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
1,0,1,0,1.6137012404433893,1,1,0.7424346491552913,1.742833867546536,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-0.13727439951791576,1,1,1.1246479591934997,0.2882979031678754,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,1,0,0,-1.1960038562387048,1,0,-0.6567984249845842,-0.9497054847550094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,-0.8702409464784621,1,0,-0.4573827849646494,-0.7491437299530623,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,1,0,0,0.025607055362205634,0,1,-0.17653909193657447,-0.17430444614488627,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0
0,0,1,0,1.6137012404433893,1,1,1.0947356131905097,2.025014462292082,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,0
1,1,0,0,-1.1145631287986442,1,0,-1.4860351280674797,-0.9642424619233422,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,1,1,0,1.0436161483629645,0,1,-0.6468276429835875,0.16388432011871337,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,0,1.5729808767233588,1,1,1.3091074262119398,2.243664716757205,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-0.9516816739185228,0,1,-0.6435040489832552,-0.821012427395291,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.2774445836787656,1,1,-0.48729513096763954,-0.9836765694882912,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,-1.2367242199587352,1,1,-0.34604238595351905,-0.9541393730870804,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
1,0,1,0,0.18848851024232702,1,0,-1.4760643460664828,-0.6979885705397633,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,1,1,-1.0738427650786138,1,1,-0.31446824295036285,-0.8627262723502495,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0,-0.3408762181180675,1,0,0.051127097086184216,-0.31777713127817525,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,0.880734693482843,1,0,0.7424346491552913,1.0833095225103928,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,1,-0.38159658183809786,1,0,-1.4943441130683104,-0.8004312442419456,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,1,0,-0.5851984004382496,1,0,0.4582673621268844,-0.37813095454457724,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,0,1.6137012404433893,0,1,-0.0020504069191315333,1.0880963571773554,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,0,0,1,0.8400143297628127,1,1,0.6593447991469852,0.9573738583920125,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
0,0,1,1,-0.3408762181180675,1,0,0.4599291591270504,-0.19106939705222017,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0
1,1,1,0,0.9621754209229036,1,1,0.6942425361504742,1.122685097996697,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,1,-0.38159658183809786,1,1,1.1661928841976528,0.022749904454079047,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,0,1,1,1.5729808767233588,1,0,-1.3065610520495383,-0.2057607882420681,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,-1.2774445836787656,0,1,-0.6468276429835875,-0.9857942474976384,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1
0,1,0,0,-0.4223169455581282,1,1,0.32033821111309646,-0.2590336256647146,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,0,0,1.002895784642934,1,0,-1.4694171580658184,-0.4530438141252429,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,0,1.4915401492832983,0,0,-0.1499503399339166,0.7834374927284234,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,0,1.002895784642934,1,1,1.3207400052131024,1.606618641424448,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,0,0.5956921474426305,1,1,0.00792037508186511,0.26478285360574666,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0
1,0,1,1,-0.7073594915983407,1,1,-1.4876969250676457,-0.878697094004078,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,-0.13727439951791576,0,1,-1.115454397030434,-0.5971562144905223,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0,0,1,0,-0.2594354906780068,1,0,-1.288281285047711,-0.7039886582329143,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,0,0,-0.055833672077855064,1,0,-1.4727407520661506,-0.7240624810298536,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,0,0,-0.8702409464784621,1,1,0.45660556512671835,-0.6200977262584528,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,0,0,0.3920903288424788,1,1,0.45494376812655235,0.4825066239417802,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,1.4100994218432374,0,0,-0.3510277769540174,0.5930450042005302,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
1,1,1,0,0.025607055362205634,1,1,1.1911198392001445,0.4369986058867409,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0
0,0,1,1,-0.9924020376385531,1,0,-1.4943441130683104,-0.9351685075866762,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,1,0,0,-1.1552834925186746,1,1,1.0199547481830342,-0.83102727964783,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,1.369379058123207,0,1,-0.27126152094604356,0.6659504815015019,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
1,0,0,0,0.9621754209229036,1,1,0.9867188081797118,1.255106151018704,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1
0,1,1,0,-1.1145631287986442,1,1,0.5396954151350245,-0.8418142020079434,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,-0.8702409464784621,1,1,0.5230774451333633,-0.6100828740059139,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,1,0,0,-1.0738427650786138,0,1,-0.6767399889865777,-0.8897266669694293,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,1,0.14776814652229667,1,0,-1.505976692069473,-0.6729073216165545,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,0,-1.2774445836787656,1,1,0.5247392421335293,-0.9702425496164933,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,1,0,0.3106496014024181,1,0,0.53304822713436,0.37633595457730906,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0
1,0,1,0,1.5322605130033284,1,1,1.0049985751815391,1.9073068596058533,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0
1,0,0,0,0.47353105628253944,1,1,0.6809481601491449,0.6284278742733771,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,0,-1.1145631287986442,1,1,0.5396954151350245,-0.8338949686188213,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,0,0,0,-0.62591876415828,1,0,-1.502653098069141,-0.8818736110180992,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,1,0,1.6137012404433893,1,0,-1.328164413051698,-0.17887068935254175,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,0,-0.3408762181180675,1,0,-0.27957050594687416,-0.3964179865211296,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,0,0,0,0.35136996512244845,1,1,1.327387193213767,0.9117776037532503,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,0.880734693482843,1,1,0.0295237360840249,0.5677872821098758,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0
1,0,1,1,-1.1552834925186746,1,0,-1.3514295710540236,-0.9735293623601681,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0,0,1,-0.7888002190384014,0,0,-1.150352134033923,-0.8371597222165652,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,1.6137012404433893,1,1,-1.2799723000468803,-0.1286861323601936,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,-0.7888002190384014,1,1,-1.4926823160681442,-0.8946017382201145,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,0,-1.2774445836787656,1,1,-1.4660935640654862,-0.9966694064414748,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,1.247217966963116,1,1,0.8404806721650927,1.5605812038670719,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,0,1,0,-0.46303730927815856,1,1,1.3174164112127704,-0.03506711703029224,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
1,0,1,1,1.6137012404433893,1,0,1.5334500212343665,2.489602134738607,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,0.6364125111626608,1,0,-1.4827115340671475,-0.5721190838591749,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,1.5322605130033284,1,1,-1.4827115340671475,-0.3831824989627081,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,1.6137012404433893,1,1,1.2010906212011416,2.2850256153772723,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-0.5444780367182193,1,1,-0.2845558969473725,-0.5233904304982531,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,0,0,0.10704778280226633,1,1,0.720831288153132,0.3306073450629628,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,0,1.4508197855632678,1,1,0.895319973170575,1.8286880635088298,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,0,0,-1.1552834925186746,1,0,0.7075369121518029,-0.8698513764858664,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
1,0,1,0,0.47353105628253944,1,1,0.8604222361670865,0.7475472622991705,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0
0,0,0,0,1.125056875803025,0,1,-0.46402997296531395,0.32985733410131896,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,1,-0.21871512695797646,1,0,-1.4677553610656522,-0.7490775525152703,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,1,0.10704778280226633,1,1,0.2438955491054544,0.09503772566899105,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0
0,0,1,0,1.5322605130033284,1,1,1.2293411702039656,2.1130745728474465,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,1,0,-1.2367242199587352,1,0,0.14086413509515497,-0.9405729983396984,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0
1,0,0,0,-1.2367242199587352,1,1,0.3319707901142591,-0.9418965470955406,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,0,1.6137012404433893,1,0,1.6747027662484868,2.6779651818408756,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,0,1,1,1.5729808767233588,1,0,0.8737166121684152,1.77091516031632,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,1,0,1.369379058123207,1,1,1.3373579752147637,2.141288220492815,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,1,0,0,0.7992939660427822,1,0,1.440389389225063,1.5704195829521652,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0
1,0,1,1,0.8400143297628127,1,0,0.00792037508186511,0.47827126792308533,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0
1,0,1,1,1.369379058123207,1,0,0.5014740841312035,1.3037906860877642,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-0.38159658183809786,1,0,-0.34438058895335305,-0.45463207263225347,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-1.1960038562387048,1,0,0.4815325201292102,-0.8877192846897354,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-0.38159658183809786,1,1,0.47820892612887816,-0.2659381383410244,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,1.0843365120829946,0,1,-0.4823097399671412,0.31664390568882805,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0,1.125056875803025,1,1,1.3356961782145975,1.7457677339553193,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,0,0,0,1.369379058123207,1,1,1.2742096892084507,1.9038215145488024,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0
0,0,0,1,-0.7073594915983407,1,0,0.0278619390838584,-0.5601850859106648,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,1.125056875803025,1,1,0.8354952811645946,1.3989759007787455,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,0,0,0,0.5549717837226001,1,1,1.3174164112127704,1.1578694357561672,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,0.5142514200025698,1,1,0.8155537171626008,0.7663857729239903,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,0,1,1,0.47353105628253944,0,1,-0.35601316795451593,0.04211783458123567,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0
0,0,0,1,0.5549717837226001,1,1,1.1645310871974868,0.9315646576530906,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,1,-0.7888002190384014,1,0,-1.3381351950526947,-0.8541893828750676,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,1,1.4915401492832983,1,1,1.6481140142458286,2.376240183800727,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1,0,0,-1.2774445836787656,1,1,0.32033821111309646,-0.9729558245659697,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.0331224013585834,1,1,1.0166311541827018,-0.7142020427988296,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0,1.5729808767233588,0,0,-0.21642221994056152,0.8233204285711333,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,0,-0.21871512695797646,1,0,-1.502653098069141,-0.7761220654263115,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,0,0,1.2879383306831464,1,0,0.32864719611392706,1.1424942110424678,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0
1,0,0,0,1.4915401492832983,1,1,0.5563133851366857,1.4442192090826163,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0
1,0,0,0,-1.2774445836787656,1,0,-1.481049737066981,-0.9968679387548512,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,1,1,0.025607055362205634,1,1,0.30372024111143525,0.05528714470186521,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,1
0,0,0,0,-1.2774445836787656,0,1,-0.9991286070188055,-0.9904707864349476,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,1,1,0,-0.5037576729981889,1,0,1.4054916522215746,-0.04750847533520836,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-0.8295205827584317,1,1,1.6015836982411773,-0.39485178716004976,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,1
0,0,0,1,-0.9109613101984924,1,0,0.2920876621102721,-0.6999077162357344,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0
0,1,0,0,0.47353105628253944,1,1,1.4968904872307114,1.1385235647749414,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0
0,0,0,0,-0.7888002190384014,0,1,-1.1004982240289392,-0.8337405545973063,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,0,0.9621754209229036,1,0,-1.4893587220678117,-0.5086769801624745,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,0,0,0,-1.2367242199587352,1,1,1.0332491241843629,-0.9185579707008574,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0,-0.62591876415828,1,1,0.9784098231788811,-0.296291523141671,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-0.4223169455581282,1,1,-0.3427187919531868,-0.5084122704113062,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.758573602322752,1,1,1.5533915852363596,1.5103966468747236,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,0,-1.0738427650786138,1,1,-0.3011738669490337,-0.8576967870780492,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,0,0,-1.2774445836787656,1,1,1.0249401391835322,-0.9636027466913519,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,-0.9516816739185228,1,1,0.4915033021302069,-0.6887678475407296,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,1,0,0,-0.13727439951791576,1,1,1.219370388202969,0.2950921201145318,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0
1,0,0,0,-1.2774445836787656,1,1,-0.6368568609825906,-0.9856618926220544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,0.6771328748826912,1,0,-0.10009642992893289,0.3284234896158233,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
1,0,1,1,-0.9924020376385531,1,0,-0.6684310039857471,-0.8429171593044785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,0,0,-0.9516816739185228,1,1,0.4915033021302069,-0.6866281103854515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,0,0.35136996512244845,1,1,0.7125223031523015,0.4673519906873876,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0
0,0,0,0,-1.0738427650786138,1,1,-0.46402997296531395,-0.878697094004078,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,0,1,1,0.025607055362205634,1,1,1.2941512532104444,0.5238013451240552,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,1
0,0,1,1,0.26992923768238775,1,0,-1.4960059100684764,-0.6713852405473361,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,0,-1.2774445836787656,1,0,-0.47233895796614456,-0.9834780371749148,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,-0.7888002190384014,1,0,0.2854404741096075,-0.5947958858759371,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,0
1,1,0,0,-0.4223169455581282,1,1,1.0614996731871873,-0.08681787338372035,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0,0.9214550572028734,1,1,1.1761636661986499,1.3809094602615002,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,0,-1.1960038562387048,1,1,0.5230774451333633,-0.9032709825708807,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,0,0,1,0.758573602322752,1,0,-0.562075995975115,0.033978009732806534,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.7992939660427822,1,0,-0.3659839499555126,0.22540727811944272,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0
0,0,0,0,-0.0965540357978854,0,1,-0.8113455460000336,-0.4820736501700474,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0
1,0,1,1,0.3106496014024181,1,0,-1.3132082400502028,-0.5615527529583684,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,0,-0.748079855318371,1,1,0.677624566148813,-0.5031842528257296,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,1,0.35136996512244845,1,0,-0.6501512369839195,-0.1931650159156369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,0,1,0.43281069256250915,0,1,-0.8080219519997013,-0.16186308783997017,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,0,1.6137012404433893,1,1,0.677624566148813,1.7808197168392055,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,1,-0.1779947632379461,0,0,-0.46402997296531395,-0.39394736217689097,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0,1,1,1.4508197855632678,1,1,0.6526976111463211,1.529588103834435,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,0
0,0,1,1,1.2064976032430856,1,1,1.5301264272340338,2.012330453381928,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,1,-1.2774445836787656,1,1,-0.6767399889865777,-0.9861913121243912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,1.2064976032430856,1,1,1.0631614701873533,1.6966420159676447,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,0,1,1,0.26992923768238775,1,1,-1.3481059770536914,-0.6022739363464452,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,0,-1.2774445836787656,1,1,0.19736523310080326,-0.9745882013648418,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,-1.2367242199587352,1,0,0.3868100911197414,-0.9348376203977158,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,1,0,1.5729808767233588,1,1,0.9617918531772199,1.8995640993841771,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,1
0,0,0,0,-1.1960038562387048,1,1,-0.4690153639658123,-0.9390288581245493,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,0.7178532386027215,1,1,0.5895493251400082,0.8379677014691201,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,0,1,0,-0.46303730927815856,1,0,0.5363718211346925,-0.24917318743369052,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0
